TS,CG STI.CG STI.LoafGum.LoafGum01AverageTemp,CG STI.CG STI.LoafGum.LoafGum01MaxTemp,CG STI.CG STI.LoafGum.LoafGum01MinTemp,CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure
2024-08-13 05:41:11,30.122894,42.469543,21.247284,47.060184,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.67361,23.89323,22.699652,51.312256,4.1049805,51.308002,39.88,40.0,50.23,50.0,40.55,40.0,3.6066265
2024-08-13 05:41:12,30.869232,42.71118,21.311249,47.07176,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.774883,23.690683,23.488136,51.306152,4.104492,51.308002,39.88,40.0,50.29,50.0,40.5,40.0,3.4882812
2024-08-13 05:41:13,23.548553,26.933228,21.18335,47.118053,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.5651,23.690683,23.394098,51.30005,4.104004,51.308002,39.82,40.0,50.29,50.0,40.55,40.0,3.517868
2024-08-13 05:41:14,23.612457,26.03955,21.375214,47.10648,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.67361,23.191551,23.488136,51.324463,4.105957,51.308002,39.88,40.0,50.23,50.0,40.55,40.0,3.5474539
2024-08-13 05:41:15,25.017853,37.639557,21.598999,47.16435,-15.0,-15.381947,-13.396992,-15.902779,-14.134838,37.76765,24.016203,23.394098,51.26953,4.1015625,51.308002,39.88,40.0,50.29,50.0,40.5,40.0,3.517868
2024-08-13 05:41:16,25.496796,38.280914,21.311249,47.175926,-15.0,-15.381947,-13.396992,-15.902779,-14.120369,37.67361,23.596643,23.488136,51.324463,4.105957,51.308002,39.93,40.0,50.29,50.0,40.5,40.0,3.4586954
2024-08-13 05:41:17,23.804169,34.89801,21.311249,47.118053,-15.0,-15.381947,-13.396992,-15.902779,-14.120369,37.67361,23.184317,23.292824,51.28784,4.1030273,51.308002,39.93,40.0,50.23,50.0,40.61,40.0,3.5474539
2024-08-13 05:41:18,23.548553,25.1456,21.279266,47.21065,-15.0,-15.381947,-13.396992,-15.902779,-14.120369,37.774883,22.989004,23.357927,51.31836,4.1054688,51.308002,39.88,40.0,50.18,50.0,40.55,40.0,3.517868
2024-08-13 05:41:19,23.516632,26.167236,21.279266,47.22222,-15.0,-15.381947,-13.382523,-15.902779,-14.120369,37.67361,24.00897,22.873264,51.275635,4.102051,51.308002,39.82,40.0,50.29,50.0,40.55,40.0,3.429109
2024-08-13 05:41:20,23.676361,26.518341,21.279266,47.15278,-15.0,-15.381947,-13.382523,-15.902779,-14.120369,37.67361,23.58941,23.119213,51.330566,4.1064453,51.308002,39.88,40.0,50.29,50.0,40.55,40.0,3.5770397
2024-08-13 05:41:21,23.740234,26.263,21.215332,47.16435,-15.0,-15.381947,-13.382523,-15.902779,-14.120369,37.76765,23.292824,23.596643,51.293945,4.1035156,51.308002,39.93,40.0,50.29,50.0,40.55,40.0,3.5474539
2024-08-13 05:41:22,23.64441,26.103394,21.151367,47.15278,-15.0,-15.381947,-13.382523,-15.902779,-14.120369,37.67361,23.090277,23.49537,51.31836,4.1054688,51.308002,40.05,40.0,50.18,50.0,40.55,40.0,3.4586954
2024-08-13 05:41:23,23.64441,26.135315,21.279266,47.21065,-15.0,-15.410881,-13.382523,-15.931713,-14.120369,37.67361,23.813658,23.292824,51.30005,4.104004,51.308002,40.05,40.0,50.18,50.0,40.5,40.0,3.5474539
2024-08-13 05:41:24,23.676361,26.167236,21.343231,47.141205,-15.0,-15.381947,-13.382523,-15.931713,-14.120369,37.76765,23.191551,23.596643,51.30005,4.104004,51.308002,40.05,40.0,50.29,50.0,40.44,40.0,3.6066265
2024-08-13 05:41:25,23.64441,26.23108,21.247284,47.1875,-15.0,-15.410881,-13.382523,-15.931713,-14.120369,37.695312,23.191551,23.777489,51.306152,4.104492,51.308002,40.05,40.0,50.23,50.0,40.33,40.0,3.4882812
2024-08-13 05:41:26,23.548553,25.975677,21.18335,47.1875,-15.0,-15.410881,-13.382523,-15.931713,-14.105904,37.67361,23.22772,23.292824,51.275635,4.102051,51.308002,40.1,40.0,50.23,50.0,40.22,40.0,3.5474539
2024-08-13 05:41:27,23.612457,26.03955,21.18335,47.1875,-15.0,-15.410881,-13.382523,-15.931713,-14.105904,37.774883,23.791956,23.097511,51.31836,4.1054688,51.308002,40.05,40.0,50.18,50.0,40.1,40.0,3.5474539
2024-08-13 05:41:28,23.612457,26.071472,21.119385,47.16435,-15.0,-15.410881,-13.382523,-15.931713,-14.105904,37.774883,23.394098,23.292824,51.257324,4.100586,51.308002,39.93,40.0,50.18,50.0,40.1,40.0,3.3995228
2024-08-13 05:41:29,23.676361,26.23108,21.311249,47.22222,-15.0,-15.410881,-13.382523,-15.931713,-14.105904,37.67361,22.989004,23.292824,51.361084,4.1088867,51.308002,40.1,40.0,50.18,50.0,39.88,40.0,3.517868
2024-08-13 05:41:30,23.676361,26.135315,21.215332,47.16435,-15.0,-15.410881,-13.382523,-15.931713,-14.105904,37.67361,23.690683,23.191551,51.28784,4.1030273,51.308002,40.1,40.0,50.29,50.0,39.82,40.0,3.5770397
2024-08-13 05:41:31,23.64441,26.071472,21.18335,47.26852,-15.0,-15.410881,-13.382523,-15.931713,-14.105904,37.774883,23.394098,22.902199,51.324463,4.105957,51.308002,40.1,40.0,50.23,50.0,39.77,40.0,3.4586954
2024-08-13 05:41:32,23.580505,25.943787,21.151367,47.30324,-15.0,-15.410881,-13.382523,-15.960648,-14.105904,37.666378,23.488136,23.488136,51.306152,4.104492,51.308002,39.93,40.0,50.29,50.0,39.77,40.0,3.4882812
2024-08-13 05:41:33,23.580505,25.975677,21.247284,47.22222,-15.0,-15.410881,-13.382523,-15.960648,-14.105904,37.67361,23.488136,23.791956,51.306152,4.104492,51.308002,40.1,40.0,50.23,50.0,39.71,40.0,3.5770397
2024-08-13 05:41:34,23.580505,26.901337,21.18335,47.26852,-15.0,-15.410881,-13.382523,-15.960648,-14.105904,37.774883,24.414062,23.386864,51.312256,4.1049805,51.308002,40.1,40.0,50.18,50.0,39.77,40.0,3.517868
2024-08-13 05:41:35,23.580505,26.135315,21.247284,47.1875,-15.0,-15.410881,-13.382523,-15.960648,-14.105904,37.67361,24.493635,23.37963,51.28784,4.1030273,51.308002,40.05,40.0,50.23,50.0,39.71,40.0,3.4586954
2024-08-13 05:41:36,23.548553,25.656433,21.151367,47.199074,-15.0,-15.410881,-13.382523,-15.960648,-14.0914345,37.67361,23.386864,23.28559,51.330566,4.1064453,51.308002,40.1,40.0,50.23,50.0,39.71,40.0,3.5474539
2024-08-13 05:41:37,23.420776,25.656433,21.18335,47.256947,-15.0,-15.4398155,-13.382523,-15.960648,-14.105904,37.883392,22.612848,22.996239,51.26953,4.1015625,51.308002,40.16,40.0,50.23,50.0,39.71,40.0,3.517868
2024-08-13 05:41:38,23.452728,25.464905,21.18335,47.291664,-15.0,-15.4398155,-13.396992,-15.960648,-14.105904,37.67361,23.690683,23.097511,51.31836,4.1054688,51.308002,40.16,40.0,50.29,50.0,39.71,40.0,3.4586954
2024-08-13 05:41:39,23.64441,26.709839,21.151367,47.26852,-15.0,-15.4398155,-13.382523,-15.960648,-14.105904,37.67361,23.213253,23.394098,51.28784,4.1030273,51.308002,40.16,40.0,50.18,50.0,39.77,40.0,3.5770397
2024-08-13 05:41:40,23.548553,26.199127,21.279266,47.233795,-15.0,-15.4398155,-13.382523,-15.960648,-14.105904,37.774883,23.488136,23.53154,51.330566,4.1064453,51.308002,40.16,40.0,50.29,50.0,39.77,40.0,3.517868
2024-08-13 05:41:41,23.452728,25.241394,21.247284,47.21065,-15.0,-15.4398155,-13.396992,-15.960648,-14.105904,37.774883,23.191551,23.79919,51.257324,4.100586,51.308002,40.1,40.0,50.23,50.0,39.77,40.0,3.429109
2024-08-13 05:41:42,23.516632,25.720306,21.151367,47.256947,-15.0,-15.4398155,-13.396992,-15.960648,-14.105904,37.67361,24.269386,23.690683,51.312256,4.1049805,51.308002,40.16,40.0,50.23,50.0,39.71,40.0,3.6066265
2024-08-13 05:41:43,23.548553,28.751709,21.279266,47.15278,-15.0,-15.410881,-13.396992,-15.960648,-14.105904,37.76765,24.117477,23.900463,51.28784,4.1030273,51.308002,40.16,40.0,50.23,50.0,39.77,40.0,3.5770397
2024-08-13 05:41:44,23.48468,29.325775,21.119385,47.256947,-15.0,-15.410881,-13.396992,-15.960648,-14.105904,37.774883,23.791956,23.885996,51.30005,4.104004,51.308002,40.1,40.0,50.29,50.0,39.77,40.0,3.4882812
2024-08-13 05:41:45,24.76239,37.93109,21.311249,47.1875,-15.0,-15.410881,-13.396992,-15.960648,-14.105904,37.774883,23.394098,23.394098,51.330566,4.1064453,51.308002,40.22,40.0,50.23,50.0,39.77,40.0,3.5474539
2024-08-13 05:41:46,25.17752,42.20105,21.375214,47.15278,-15.0,-15.410881,-13.396992,-15.960648,-14.105904,37.774883,23.79919,23.061342,51.30005,4.104004,51.308002,40.22,40.0,50.23,50.0,39.82,40.0,3.5770397
2024-08-13 05:41:47,28.209503,43.596985,21.247284,47.175926,-15.0,-15.410881,-13.396992,-15.960648,-14.105904,37.774883,22.815393,22.902199,51.324463,4.105957,51.308002,40.16,40.0,50.23,50.0,39.82,40.0,3.429109
2024-08-13 05:41:48,23.612457,25.879913,21.18335,47.21065,-15.0,-15.410881,-13.411461,-15.960648,-14.105904,37.67361,22.815393,23.097511,51.26953,4.1015625,51.308002,40.22,40.0,50.23,50.0,39.82,40.0,3.4882812
2024-08-13 05:41:49,23.580505,26.135315,21.247284,47.15278,-15.0,-15.410881,-13.411461,-15.960648,-14.120369,37.774883,23.58941,22.967302,51.330566,4.1064453,51.308002,40.22,40.0,50.23,50.0,39.88,40.0,3.5474539
2024-08-13 05:41:50,23.516632,25.496796,21.151367,47.15278,-15.0,-15.410881,-13.411461,-15.960648,-14.120369,37.76765,23.89323,22.902199,51.257324,4.100586,51.308002,40.22,40.0,50.18,50.0,39.88,40.0,3.429109
2024-08-13 05:41:51,23.420776,25.081726,21.215332,47.24537,-15.0,-15.410881,-13.411461,-15.960648,-14.105904,37.67361,24.00897,23.292824,51.330566,4.1064453,51.308002,40.1,40.0,50.23,50.0,39.88,40.0,3.517868
2024-08-13 05:41:52,23.48468,25.464905,21.279266,47.233795,-15.0,-15.4398155,-13.411461,-15.960648,-14.120369,37.76765,23.292824,23.806423,51.28784,4.1030273,51.308002,40.27,40.0,50.18,50.0,39.93,40.0,3.5770397
2024-08-13 05:41:53,23.64441,26.518341,21.18335,47.256947,-15.0,-15.4398155,-13.411461,-15.960648,-14.120369,37.774883,24.00897,23.292824,51.324463,4.105957,51.308002,40.22,40.0,50.23,50.0,39.93,40.0,3.4882812
2024-08-13 05:41:54,23.931946,31.833069,21.598999,47.21065,-15.0,-15.410881,-13.411461,-15.960648,-14.120369,37.67361,23.791956,23.097511,51.30005,4.104004,51.308002,40.27,40.0,50.23,50.0,39.93,40.0,3.517868
2024-08-13 05:41:55,26.901337,39.27182,22.014587,47.16435,-15.0,-15.4398155,-13.411461,-15.960648,-14.120369,37.774883,23.292824,23.34346,51.312256,4.1049805,51.308002,40.27,40.0,50.18,50.0,40.05,40.0,3.517868
2024-08-13 05:41:56,31.044525,43.46277,21.407166,47.1875,-15.0,-15.4398155,-13.411461,-15.960648,-14.120369,37.883392,23.28559,23.82089,51.30005,4.104004,51.308002,40.22,40.0,50.23,50.0,40.05,40.0,3.517868
2024-08-13 05:41:57,23.580505,25.464905,21.18335,47.256947,-15.0,-15.4398155,-13.411461,-15.960648,-14.120369,37.774883,24.110243,23.596643,51.275635,4.102051,51.308002,40.27,40.0,50.18,50.0,40.05,40.0,3.4586954
2024-08-13 05:41:58,23.580505,25.17752,21.215332,47.233795,-15.0,-15.4398155,-13.425926,-15.960648,-14.120369,37.73148,24.00897,23.097511,51.306152,4.104492,51.308002,40.22,40.0,50.23,50.0,40.1,40.0,3.517868
2024-08-13 05:41:59,23.548553,25.113678,21.18335,47.233795,-15.0,-15.410881,-13.411461,-15.960648,-14.120369,37.83999,23.89323,23.394098,51.26953,4.1015625,51.308002,40.22,40.0,50.23,50.0,40.1,40.0,3.517868
2024-08-13 05:42:00,23.452728,25.975677,21.18335,47.1875,-15.0,-15.4398155,-13.425926,-15.960648,-14.120369,37.774883,22.894964,23.191551,51.324463,4.105957,51.308002,40.27,40.0,50.18,50.0,40.1,40.0,3.429109
2024-08-13 05:42:01,23.612457,26.773682,21.215332,47.21065,-15.0,-15.410881,-13.425926,-15.960648,-14.120369,37.774883,23.683449,23.394098,51.293945,4.1035156,51.308002,40.27,40.0,50.18,50.0,40.1,40.0,3.5770397
2024-08-13 05:42:02,23.548553,25.720306,21.18335,47.16435,-15.0,-15.410881,-13.425926,-15.960648,-14.120369,37.883392,23.582176,23.097511,51.324463,4.105957,51.308002,40.27,40.0,50.18,50.0,40.1,40.0,3.517868
2024-08-13 05:42:03,23.48468,26.199127,21.18335,47.26852,-15.0,-15.4398155,-13.425926,-15.960648,-14.120369,37.883392,23.89323,23.596643,51.275635,4.102051,51.308002,40.27,40.0,50.18,50.0,40.22,40.0,3.4586954
2024-08-13 05:42:04,27.316162,38.776367,22.49408,47.199074,-15.0,-15.410881,-13.425926,-15.960648,-14.120369,37.774883,23.58941,23.791956,51.312256,4.1049805,51.308002,40.33,40.0,50.23,50.0,40.16,40.0,3.5474539
2024-08-13 05:42:05,28.719849,42.925903,21.886719,47.175926,-15.0,-15.410881,-13.425926,-15.960648,-14.120369,37.883392,24.110243,23.488136,51.293945,4.1035156,51.308002,40.33,40.0,50.18,50.0,40.16,40.0,3.5770397
2024-08-13 05:42:06,28.815521,41.55664,21.886719,47.26852,-15.0,-15.410881,-13.425926,-15.960648,-14.120369,37.774883,23.885996,23.488136,51.28174,4.102539,51.308002,40.27,40.0,50.23,50.0,40.16,40.0,3.4586954
2024-08-13 05:42:07,31.570251,44.83139,21.375214,47.22222,-15.0,-15.410881,-13.425926,-15.960648,-14.120369,37.76765,22.887732,23.292824,51.324463,4.105957,51.308002,40.33,40.0,50.18,50.0,40.22,40.0,3.5474539
2024-08-13 05:42:08,24.219421,43.16751,21.279266,47.15278,-15.0,-15.410881,-13.425926,-15.960648,-14.134838,37.883392,22.786457,22.800926,51.293945,4.1035156,51.308002,40.27,40.0,50.18,50.0,40.22,40.0,3.5474539
2024-08-13 05:42:09,23.48468,24.95401,21.247284,47.28009,-15.0,-15.4398155,-13.425926,-15.960648,-14.134838,37.883392,23.488136,22.902199,51.330566,4.1064453,51.308002,40.33,40.0,50.23,50.0,40.22,40.0,3.517868
2024-08-13 05:42:10,23.516632,26.199127,21.087402,47.256947,-15.0,-15.4398155,-13.425926,-15.960648,-14.134838,37.774883,23.191551,23.292824,51.28174,4.102539,51.308002,40.33,40.0,50.23,50.0,40.27,40.0,3.6066265
2024-08-13 05:42:11,23.48468,25.464905,21.215332,47.28009,-15.0,-15.4398155,-13.425926,-15.960648,-14.120369,37.883392,23.292824,23.596643,51.330566,4.1064453,51.308002,40.33,40.0,50.23,50.0,40.22,40.0,3.6657991
2024-08-13 05:42:12,23.516632,25.36908,21.151367,47.233795,-15.0,-15.4398155,-13.425926,-15.960648,-14.120369,37.883392,23.394098,23.842592,51.25122,4.1000977,51.308002,40.44,40.0,50.23,50.0,40.22,40.0,3.517868
2024-08-13 05:42:13,23.548553,25.081726,21.343231,47.34954,-15.0,-15.4398155,-13.425926,-15.960648,-14.120369,37.774883,24.31279,23.191551,51.324463,4.105957,51.308002,40.33,40.0,50.23,50.0,40.22,40.0,3.5474539
2024-08-13 05:42:14,23.516632,25.879913,21.279266,47.26852,-15.0,-15.4398155,-13.425926,-15.960648,-14.120369,37.774883,24.305555,23.76302,51.28784,4.1030273,51.308002,40.44,40.0,50.18,50.0,40.27,40.0,3.5770397
2024-08-13 05:42:15,23.708282,26.23108,21.215332,47.233795,-15.0,-15.4398155,-13.411461,-15.960648,-14.120369,37.890625,22.887732,23.097511,51.312256,4.1049805,51.308002,40.33,40.0,50.18,50.0,40.27,40.0,3.5770397
2024-08-13 05:42:16,23.580505,26.965149,21.215332,47.26852,-15.0,-15.4398155,-13.425926,-15.960648,-14.134838,37.774883,23.28559,22.395832,51.31836,4.1054688,51.308002,40.44,40.0,50.23,50.0,40.27,40.0,3.5474539
2024-08-13 05:42:17,23.580505,25.81607,21.279266,47.26852,-15.0,-15.410881,-13.425926,-15.960648,-14.134838,37.774883,23.292824,22.099247,51.30005,4.104004,51.308002,40.33,40.0,50.23,50.0,40.27,40.0,3.6066265
2024-08-13 05:42:18,23.548553,25.464905,21.311249,47.26852,-15.0,-15.4398155,-13.425926,-15.960648,-14.134838,37.883392,22.989004,22.902199,51.324463,4.105957,51.308002,40.5,40.0,50.18,50.0,40.27,40.0,3.5770397
2024-08-13 05:42:19,23.516632,25.36908,21.311249,47.32639,-15.0,-15.410881,-13.425926,-15.960648,-14.134838,37.774883,23.488136,23.61111,51.28174,4.102539,51.308002,40.44,40.0,50.23,50.0,40.44,40.0,3.517868
2024-08-13 05:42:20,23.580505,25.560669,21.375214,47.233795,-15.0,-15.410881,-13.411461,-15.960648,-14.134838,37.774883,24.414062,23.292824,51.312256,4.1049805,51.308002,40.44,40.0,50.18,50.0,40.27,40.0,3.6362123
2024-08-13 05:42:21,23.64441,27.316162,21.311249,47.233795,-15.0,-15.410881,-13.425926,-15.960648,-14.134838,37.883392,24.710648,23.690683,51.263428,4.101074,51.308002,40.44,40.0,50.23,50.0,40.33,40.0,3.6066265
2024-08-13 05:42:22,23.452728,25.017853,21.215332,47.41898,-15.0,-15.410881,-13.425926,-15.960648,-14.134838,37.76765,23.791956,23.83536,51.312256,4.1049805,51.308002,40.5,40.0,50.23,50.0,40.33,40.0,3.517868
2024-08-13 05:42:23,23.48468,25.337158,21.247284,47.33796,-15.0,-15.410881,-13.425926,-15.960648,-14.134838,37.774883,23.155382,23.292824,51.28174,4.102539,51.308002,40.5,40.0,50.23,50.0,40.33,40.0,3.6066265
2024-08-13 05:42:24,23.452728,25.624542,21.18335,47.28009,-15.0,-15.410881,-13.425926,-15.960648,-14.134838,37.890625,23.394098,22.996239,51.342773,4.107422,51.308002,40.5,40.0,50.18,50.0,40.33,40.0,3.6362123
2024-08-13 05:42:25,23.356873,25.209442,21.151367,47.26852,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.774883,22.815393,22.424768,51.293945,4.1035156,51.308002,40.44,40.0,50.23,50.0,40.33,40.0,3.4882812
2024-08-13 05:42:26,23.32492,25.209442,21.055481,47.372684,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.774883,23.191551,23.07581,51.312256,4.1049805,51.308002,40.44,40.0,50.18,50.0,40.33,40.0,3.5474539
2024-08-13 05:42:27,23.388794,24.9859,21.18335,47.24537,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.883392,22.887732,23.596643,51.31836,4.1054688,51.308002,40.44,40.0,50.23,50.0,40.44,40.0,3.6066265
2024-08-13 05:42:28,23.48468,26.103394,21.247284,47.38426,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.774883,24.414062,23.292824,51.26953,4.1015625,51.308002,40.5,40.0,50.23,50.0,40.44,40.0,3.517868
2024-08-13 05:42:29,23.580505,25.752228,21.247284,47.34954,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.67361,24.385128,23.690683,51.324463,4.105957,51.308002,40.55,40.0,50.18,50.0,40.5,40.0,3.5770397
2024-08-13 05:42:30,23.516632,26.103394,21.247284,47.175926,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.76765,23.502605,23.58941,51.275635,4.102051,51.308002,40.5,40.0,50.18,50.0,40.44,40.0,3.6066265
2024-08-13 05:42:31,23.548553,28.40091,21.279266,47.141205,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.883392,22.902199,23.690683,51.330566,4.1064453,51.308002,40.5,40.0,50.18,50.0,40.5,40.0,3.517868
2024-08-13 05:42:32,23.420776,25.113678,21.151367,47.175926,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.67361,23.58941,23.191551,51.28784,4.1030273,51.308002,40.55,40.0,50.23,50.0,40.5,40.0,3.5770397
2024-08-13 05:42:33,23.388794,26.933228,21.119385,47.01389,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.774883,22.989004,22.902199,51.348877,4.10791,51.308002,40.55,40.0,50.23,50.0,40.5,40.0,3.5770397
2024-08-13 05:42:34,23.420776,26.294922,21.215332,47.26852,-15.0,-15.410881,-13.425926,-15.931713,-14.134838,37.883392,23.090277,23.061342,51.30005,4.104004,51.308002,40.55,40.0,50.18,50.0,40.5,40.0,3.517868
